call_id,customer_id,priority,type,date,ivr_in,ivr_out,ivr_time,q_start,q_exit,q_time,outcome,agent_start,agent_exit,ser_time,agent_id
34667,0,0,PS,990108,09:37:10,09:37:24,14,00:00:00,00:00:00,0,AGENT,09:37:24,09:39:20,116,4
34674,0,0,PS,990108,11:24:36,11:24:45,9,00:00:00,00:00:00,0,AGENT,11:24:44,11:26:16,92,4
31404,0,0,NW,990108,08:07:35,08:07:49,14,00:00:00,00:00:00,0,AGENT,08:07:49,08:08:10,21,4
31410,0,0,PS,990108,09:59:14,09:59:25,11,00:00:00,00:00:00,0,AGENT,09:59:24,10:00:43,79,4
31421,3245537,2,PS,990108,13:22:39,13:22:44,5,13:22:44,13:23:39,55,AGENT,13:23:39,13:28:12,273,4
30888,0,0,NW,990108,08:53:00,08:53:09,9,08:53:09,08:53:23,14,AGENT,08:53:22,08:54:06,44,4
30894,38337168,2,PS,990108,10:46:37,10:46:43,6,10:46:43,10:47:13,30,AGENT,10:47:12,10:56:57,585,4
12484,0,0,NW,990108,08:41:51,08:42:00,9,08:42:00,08:42:15,15,AGENT,08:42:14,08:42:44,30,4
12487,34392183,1,PS,990108,09:38:52,09:38:58,6,09:38:58,09:39:31,33,AGENT,09:39:30,09:42:25,175,4
12492,911487,1,PS,990108,11:11:19,11:11:24,5,11:11:24,11:11:38,14,AGENT,11:11:38,11:13:55,137,4
12493,0,0,PS,990108,11:31:45,11:31:57,12,00:00:00,00:00:00,0,AGENT,11:31:57,11:37:52,355,4
12497,0,0,PS,990108,12:45:16,12:45:26,10,00:00:00,00:00:00,0,AGENT,12:45:25,12:48:14,169,4
12549,0,0,NW,990108,08:56:27,08:56:41,14,00:00:00,00:00:00,0,AGENT,08:56:40,08:57:51,71,4
12558,0,0,PS,990108,11:52:17,11:52:28,11,00:00:00,00:00:00,0,AGENT,11:52:27,11:54:13,106,4
12562,0,0,NW,990108,13:09:08,13:09:18,10,13:09:18,13:09:30,12,AGENT,13:09:28,13:14:43,315,4
12120,0,0,NW,990108,08:31:37,08:31:47,10,08:31:47,08:32:09,22,AGENT,08:32:09,08:35:07,178,4
28926,0,0,PS,990108,12:30:11,12:30:21,10,00:00:00,00:00:00,0,AGENT,12:30:20,12:32:39,139,5
24524,0,0,NW,990108,07:49:14,07:49:30,16,00:00:00,00:00:00,0,AGENT,07:49:29,07:50:15,46,5
24527,0,0,PS,990108,08:43:17,08:43:26,9,00:00:00,00:00:00,0,AGENT,08:43:25,08:45:48,143,5
24532,0,0,PS,990108,10:18:26,10:18:41,15,00:00:00,00:00:00,0,AGENT,10:18:40,10:21:29,169,5
24537,0,0,PS,990108,11:54:42,11:54:56,14,00:00:00,00:00:00,0,AGENT,11:54:55,11:58:24,209,5
21184,9128869,2,PS,990108,08:33:38,08:34:00,22,08:34:00,08:34:06,6,AGENT,08:34:06,08:39:37,331,5
21189,0,0,PS,990108,10:03:59,10:04:14,15,00:00:00,00:00:00,0,AGENT,10:04:13,10:05:49,96,5
21191,56217953,1,PS,990108,10:38:11,10:38:17,6,10:38:17,10:38:37,20,AGENT,10:38:36,10:40:00,84,5
33779,0,0,NW,990108,08:59:41,08:59:50,9,08:59:50,09:00:31,41,AGENT,09:00:30,09:01:40,70,5
33780,0,0,NW,990108,09:22:26,09:22:43,17,00:00:00,00:00:00,0,AGENT,09:22:42,09:23:11,29,5
33786,0,0,PS,990108,11:15:51,11:16:03,12,00:00:00,00:00:00,0,AGENT,11:16:02,11:17:52,110,5
33793,0,0,PS,990108,13:39:58,13:40:10,12,00:00:00,00:00:00,0,AGENT,13:40:08,13:41:00,52,5
34543,0,0,PS,990108,07:11:58,07:12:10,12,00:00:00,00:00:00,0,AGENT,07:12:09,07:13:35,86,5
34551,0,0,PS,990108,10:09:11,10:09:22,11,00:00:00,00:00:00,0,AGENT,10:09:21,10:17:07,466,5
34553,0,0,PS,990108,10:42:42,10:42:55,13,00:00:00,00:00:00,0,AGENT,10:42:54,10:43:36,42,5
34556,0,0,PS,990108,11:44:10,11:44:23,13,00:00:00,00:00:00,0,AGENT,11:44:22,11:45:46,84,5
34561,0,0,PS,990108,13:15:43,13:15:59,16,00:00:00,00:00:00,0,AGENT,13:15:58,13:16:47,49,5
28356,0,0,PS,990108,07:03:22,07:03:35,13,00:00:00,00:00:00,0,AGENT,07:03:34,07:03:43,9,5
28357,0,0,PS,990108,07:57:24,07:57:34,10,00:00:00,00:00:00,0,AGENT,07:57:33,08:06:29,536,5
28362,0,0,PS,990108,09:27:39,09:27:57,18,00:00:00,00:00:00,0,AGENT,09:27:56,09:33:29,333,5
28365,0,0,PS,990108,10:24:50,10:25:07,17,00:00:00,00:00:00,0,AGENT,10:25:05,10:25:48,43,5
28369,0,0,NW,990108,11:35:50,11:36:00,10,11:36:00,11:36:21,21,AGENT,11:36:21,11:37:22,61,5
27969,0,0,NW,990108,08:46:55,08:47:09,14,00:00:00,00:00:00,0,AGENT,08:47:08,08:48:48,100,5
27978,25130659,1,PS,990108,11:35:58,11:36:04,6,11:36:04,11:37:27,83,AGENT,11:37:26,11:38:27,61,5
27984,0,0,NW,990108,13:41:46,13:42:01,15,00:00:00,00:00:00,0,AGENT,13:42:00,13:45:29,209,5
1621,55279970,2,TT,990108,13:38:53,13:38:56,3,00:00:00,00:00:00,0,AGENT,13:38:55,13:38:55,0,5
12561,0,0,NW,990108,08:39:46,08:39:59,13,00:00:00,00:00:00,0,AGENT,08:39:58,08:41:16,78,5
12563,72600836,2,PS,990108,09:05:44,09:05:49,5,09:05:49,09:07:15,86,AGENT,09:07:13,09:08:25,72,5
12570,0,0,PS,990108,11:20:15,11:20:27,12,00:00:00,00:00:00,0,AGENT,11:20:25,11:24:23,238,5
12574,0,0,PS,990108,12:37:02,12:37:15,13,00:00:00,00:00:00,0,AGENT,12:37:15,12:39:35,140,5
5018,0,0,IN,990108,10:53:35,10:53:44,9,10:53:44,10:53:57,13,AGENT,10:53:56,10:56:56,180,5
5019,0,0,IN,990108,11:57:20,11:57:29,9,11:57:29,11:58:30,61,AGENT,11:58:29,12:01:16,167,5
33820,0,0,PS,990108,07:17:41,07:17:52,11,00:00:00,00:00:00,0,AGENT,07:17:51,07:19:54,123,5
33829,0,0,PS,990108,10:27:49,10:28:05,16,00:00:00,00:00:00,0,AGENT,10:28:05,10:38:29,624,5
33830,76893,2,PS,990108,10:42:51,10:42:56,5,10:42:56,10:43:45,49,AGENT,10:43:44,10:53:49,605,5
33833,0,0,PS,990108,11:46:17,11:46:28,11,00:00:00,00:00:00,0,AGENT,11:46:26,11:48:18,112,5
33838,0,0,PS,990108,13:18:19,13:18:29,10,00:00:00,00:00:00,0,AGENT,13:18:28,13:29:11,643,5
32851,0,0,PS,990108,07:24:32,07:24:45,13,00:00:00,00:00:00,0,AGENT,07:24:44,07:35:27,643,5
32853,0,0,PS,990108,08:25:55,08:26:06,11,00:00:00,00:00:00,0,AGENT,08:26:05,08:27:34,89,5
32857,0,0,PS,990108,09:35:27,09:35:36,9,00:00:00,00:00:00,0,AGENT,09:35:36,09:37:24,108,5
33642,0,0,PS,990108,12:41:08,12:41:21,13,00:00:00,00:00:00,0,AGENT,12:41:20,12:43:27,127,5
32514,0,0,PS,990108,08:30:49,08:31:01,12,00:00:00,00:00:00,0,AGENT,08:31:01,08:33:48,167,5
32518,0,0,PS,990108,09:38:37,09:38:52,15,00:00:00,00:00:00,0,AGENT,09:38:51,09:41:42,171,5
32531,0,0,PS,990108,14:00:02,14:00:12,10,00:00:00,00:00:00,0,AGENT,14:00:11,14:02:12,121,5
34662,0,0,PS,990108,08:08:45,08:09:02,17,00:00:00,00:00:00,0,AGENT,08:09:01,08:10:49,108,5
34665,0,0,NW,990108,08:51:53,08:52:09,16,00:00:00,00:00:00,0,AGENT,08:52:08,08:53:10,62,5
34666,0,0,PS,990108,09:09:47,09:09:58,11,00:00:00,00:00:00,0,AGENT,09:09:57,09:11:08,71,5
34668,0,0,PS,990108,09:58:40,10:00:05,85,00:00:00,00:00:00,0,AGENT,10:00:04,10:02:40,156,5
34681,0,0,PS,990108,13:58:03,13:58:12,9,00:00:00,00:00:00,0,AGENT,13:58:12,13:59:06,54,5
31406,0,0,NW,990108,08:40:23,08:40:32,9,08:40:32,08:41:30,58,AGENT,08:41:30,08:42:12,42,5
31408,0,0,PS,990108,09:11:18,09:11:29,11,00:00:00,00:00:00,0,AGENT,09:11:28,09:13:26,118,5
31409,0,0,PS,990108,09:37:30,09:37:39,9,00:00:00,00:00:00,0,AGENT,09:37:38,09:38:19,41,5
31416,0,0,PS,990108,11:49:24,11:49:33,9,00:00:00,00:00:00,0,AGENT,11:49:33,11:50:40,67,5
31420,0,0,PS,990108,13:01:29,13:01:42,13,00:00:00,00:00:00,0,AGENT,13:01:41,13:08:38,417,5
30884,0,0,PS,990108,07:36:52,07:37:05,13,00:00:00,00:00:00,0,AGENT,07:37:04,07:38:26,82,5
30898,0,0,PS,990108,12:07:05,12:07:20,15,00:00:00,00:00:00,0,AGENT,12:07:18,12:22:51,933,5
30903,0,0,PS,990108,13:55:51,13:56:01,10,00:00:00,00:00:00,0,AGENT,13:56:00,13:56:01,1,5
12498,0,0,PS,990108,13:09:12,13:09:26,14,00:00:00,00:00:00,0,AGENT,13:09:26,13:15:06,340,5
12545,0,0,PS,990108,07:43:55,07:44:07,12,00:00:00,00:00:00,0,AGENT,07:44:06,07:45:16,70,5
12550,0,0,PS,990108,09:14:16,09:14:26,10,00:00:00,00:00:00,0,AGENT,09:14:25,09:18:09,224,5
12557,0,0,NW,990108,11:30:33,11:30:49,16,00:00:00,00:00:00,0,AGENT,11:30:48,11:36:16,328,5
12563,0,0,PS,990108,13:30:29,13:30:42,13,00:00:00,00:00:00,0,AGENT,13:30:41,13:38:27,466,5
12132,0,0,PS,990108,11:51:30,11:51:40,10,00:00:00,00:00:00,0,AGENT,11:51:40,11:53:06,86,5
33585,551507,2,PS,990108,10:36:05,10:36:11,6,10:36:11,10:36:45,34,AGENT,10:36:44,10:44:09,445,6
33576,0,0,PS,990108,07:43:58,07:44:09,11,00:00:00,00:00:00,0,AGENT,07:44:09,07:45:55,106,8
33586,0,0,PS,990108,10:51:13,10:51:23,10,00:00:00,00:00:00,0,AGENT,10:51:23,10:59:52,509,8
33590,0,0,NW,990108,12:11:09,12:11:24,15,00:00:00,00:00:00,0,AGENT,12:11:22,12:12:14,52,8
33593,5088414,2,PS,990108,13:09:48,13:09:53,5,13:09:53,13:10:06,13,AGENT,13:10:06,13:13:43,217,8
28914,0,0,PS,990108,08:43:38,08:43:47,9,00:00:00,00:00:00,0,AGENT,08:43:46,08:47:44,238,8
24531,50117092,2,PS,990108,10:01:44,10:01:50,6,10:01:50,10:02:10,20,AGENT,10:02:09,10:04:25,136,8
24536,0,0,NW,990108,11:34:11,11:34:20,9,11:34:20,11:34:29,9,AGENT,11:34:28,11:48:45,857,8
24538,50457233,2,PS,990108,12:11:37,12:11:42,5,12:11:42,12:12:19,37,AGENT,12:12:19,12:22:58,639,8
24540,0,0,NW,990108,12:47:25,12:47:37,12,00:00:00,00:00:00,0,AGENT,12:47:36,12:52:35,299,8
21183,0,0,PS,990108,08:16:36,08:16:50,14,00:00:00,00:00:00,0,AGENT,08:16:50,08:18:39,109,8
21193,0,0,PS,990108,11:14:44,11:14:52,8,00:00:00,00:00:00,0,AGENT,11:14:51,11:16:09,78,8
21199,54610282,2,PS,990108,13:12:32,13:12:37,5,13:12:37,13:13:47,70,AGENT,13:13:47,13:16:02,135,8
33775,0,0,PS,990108,07:57:11,07:57:20,9,00:00:00,00:00:00,0,AGENT,07:57:19,08:02:15,296,8
33788,0,0,NW,990108,11:56:00,11:56:13,13,00:00:00,00:00:00,0,AGENT,11:56:12,11:57:06,54,8
27979,0,0,NW,990108,11:57:10,11:57:24,14,00:00:00,00:00:00,0,AGENT,11:57:22,11:59:38,136,8
1620,0,0,TT,990108,11:02:05,11:02:07,2,00:00:00,00:00:00,0,AGENT,11:02:05,11:23:56,1311,8
12559,0,0,PS,990108,08:06:14,08:06:23,9,00:00:00,00:00:00,0,AGENT,08:06:23,08:08:39,136,8
12560,0,0,PS,990108,08:25:18,08:25:34,16,00:00:00,00:00:00,0,AGENT,08:25:34,08:36:42,668,8
12575,0,0,NW,990108,12:58:20,12:58:34,14,00:00:00,00:00:00,0,AGENT,12:58:34,12:59:30,56,8
12576,0,0,PS,990108,13:19:12,13:19:22,10,00:00:00,00:00:00,0,AGENT,13:19:21,13:26:35,434,8
33832,0,0,PS,990108,11:19:13,11:19:25,12,00:00:00,00:00:00,0,AGENT,11:19:24,11:20:31,67,8
32865,0,0,PS,990108,12:04:09,12:04:18,9,00:00:00,00:00:00,0,AGENT,12:04:17,12:10:11,354,8
33645,0,0,PS,990108,13:52:45,13:52:57,12,00:00:00,00:00:00,0,AGENT,13:52:55,13:57:46,291,8
34004,69632123,1,PS,990108,10:42:48,10:42:54,6,10:42:54,10:43:35,41,AGENT,10:43:34,10:49:38,364,8
34012,15235377,1,PS,990108,13:16:05,13:16:11,6,13:16:11,13:16:15,4,AGENT,13:16:15,13:17:48,93,8
34013,0,0,PS,990108,13:49:03,13:49:14,11,00:00:00,00:00:00,0,AGENT,13:49:14,13:50:33,79,8
34664,0,0,PS,990108,08:40:43,08:40:56,13,00:00:00,00:00:00,0,AGENT,08:40:55,08:42:58,123,8
34679,0,0,PS,990108,13:02:13,13:02:25,12,00:00:00,00:00:00,0,AGENT,13:02:24,13:07:42,318,8
34680,58391764,2,PS,990108,13:24:37,13:24:43,6,13:24:43,13:26:39,116,AGENT,13:26:38,13:33:30,412,8
31403,54042171,2,PS,990108,07:25:22,07:25:43,21,07:25:43,07:26:25,42,AGENT,07:26:24,07:42:12,948,8
31415,0,0,PS,990108,11:23:06,11:23:15,9,00:00:00,00:00:00,0,AGENT,11:23:14,11:24:14,60,8
30897,0,0,NW,990108,11:49:51,11:50:04,13,00:00:00,00:00:00,0,AGENT,11:50:03,11:52:08,125,8
12486,2596435,2,PS,990108,09:12:28,09:12:34,6,09:12:34,09:12:54,20,AGENT,09:12:53,09:24:41,708,8
12494,0,0,PS,990108,11:52:22,11:52:31,9,00:00:00,00:00:00,0,AGENT,11:52:30,11:55:25,175,8
12561,0,0,NW,990108,12:43:05,12:43:17,12,00:00:00,00:00:00,0,AGENT,12:43:17,12:46:12,175,8
12119,0,0,PS,990108,08:11:59,08:12:09,10,00:00:00,00:00:00,0,AGENT,08:12:09,08:14:57,168,8
12131,0,0,PS,990108,11:26:28,11:26:38,10,00:00:00,00:00:00,0,AGENT,11:26:37,11:34:23,466,8
12136,0,0,PS,990108,13:08:17,13:08:25,8,00:00:00,00:00:00,0,AGENT,13:08:25,13:10:01,96,8
33606,0,0,PS,990109,23:55:38,23:55:52,14,00:00:00,00:00:00,0,AGENT,23:55:51,23:59:33,222,1
28935,0,0,PS,990109,19:52:09,19:52:23,14,00:00:00,00:00:00,0,AGENT,19:52:22,19:54:46,144,1
24550,0,0,PS,990109,20:56:48,20:57:02,14,00:00:00,00:00:00,0,AGENT,20:57:01,21:00:29,208,1
21205,0,0,PS,990109,19:24:19,19:24:28,9,00:00:00,00:00:00,0,AGENT,19:24:28,19:25:41,73,1
21211,0,0,PS,990109,22:48:37,22:48:49,12,00:00:00,00:00:00,0,AGENT,22:48:49,22:56:57,488,1
33798,0,0,PS,990109,19:08:44,19:08:53,9,00:00:00,00:00:00,0,AGENT,19:08:53,19:09:51,58,1
33801,29641727,2,PS,990109,20:38:31,20:38:37,6,20:38:37,20:38:41,4,AGENT,20:38:40,20:39:06,26,1
34569,0,0,PS,990109,19:31:34,19:31:51,17,00:00:00,00:00:00,0,AGENT,19:31:51,19:32:42,51,1
34573,25001041,2,PS,990109,21:31:41,21:31:47,6,21:31:47,21:33:37,110,AGENT,21:33:36,21:46:28,772,1
34575,0,0,PS,990109,23:05:13,23:05:30,17,00:00:00,00:00:00,0,AGENT,23:05:30,23:06:21,51,1
28382,0,0,PS,990109,20:00:11,20:00:20,9,00:00:00,00:00:00,0,AGENT,20:00:19,20:03:25,186,1
28383,61760633,1,PS,990109,20:38:57,20:39:03,6,20:39:03,20:39:12,9,AGENT,20:39:11,20:40:09,58,1
27988,0,0,PS,990109,19:10:05,19:10:14,9,00:00:00,00:00:00,0,AGENT,19:10:13,19:15:40,327,1
27991,0,0,PS,990109,20:41:15,20:41:29,14,00:00:00,00:00:00,0,AGENT,20:41:28,20:42:28,60,1
27992,0,0,PS,990109,21:04:24,21:04:34,10,00:00:00,00:00:00,0,AGENT,21:04:33,21:07:15,162,1
12585,0,0,PS,990109,21:08:35,21:09:03,28,00:00:00,00:00:00,0,AGENT,21:09:03,21:10:39,96,1
12587,24893687,1,PS,990109,22:15:04,22:15:09,5,22:15:09,22:15:39,30,AGENT,22:15:39,22:16:21,42,1
12588,0,0,NW,990109,23:23:29,23:23:45,16,00:00:00,00:00:00,0,AGENT,23:23:44,23:26:23,159,1
5021,0,0,IN,990109,21:29:05,21:29:25,20,00:00:00,00:00:00,0,AGENT,21:29:24,21:33:32,248,1
32873,0,0,PS,990109,19:00:39,19:00:53,14,00:00:00,00:00:00,0,AGENT,19:00:52,19:01:41,49,1
32876,0,0,PS,990109,20:13:48,20:14:01,13,00:00:00,00:00:00,0,AGENT,20:14:01,20:17:26,205,1
33650,0,0,PS,990109,19:40:19,19:40:32,13,00:00:00,00:00:00,0,AGENT,19:40:31,19:44:19,228,1
33651,0,0,PS,990109,20:07:33,20:07:46,13,00:00:00,00:00:00,0,AGENT,20:07:46,20:10:26,160,1
33652,0,0,PS,990109,20:44:17,20:44:27,10,00:00:00,00:00:00,0,AGENT,20:44:26,20:45:12,46,1
33655,59026401,2,PS,990109,22:15:17,22:15:23,6,22:15:23,22:16:29,66,AGENT,22:16:28,22:18:35,127,1
33656,0,0,PS,990109,23:26:16,23:26:25,9,00:00:00,00:00:00,0,AGENT,23:26:25,23:28:19,114,1
34684,0,0,PS,990109,19:04:46,19:04:56,10,00:00:00,00:00:00,0,AGENT,19:04:55,19:05:40,45,1
34685,4253746,1,PS,990109,19:16:07,19:16:22,15,19:16:22,19:17:47,85,AGENT,19:16:21,19:21:28,307,1
34686,0,0,PS,990109,19:46:56,19:47:10,14,00:00:00,00:00:00,0,AGENT,19:47:10,19:48:07,57,1
34690,0,0,PS,990109,21:47:49,21:48:04,15,00:00:00,00:00:00,0,AGENT,21:48:04,21:48:59,55,1
34691,0,0,PS,990109,22:22:16,22:22:30,14,00:00:00,00:00:00,0,AGENT,22:22:29,22:24:02,93,1
31432,33123027,1,PS,990109,22:35:21,22:35:27,6,22:35:27,22:36:05,38,AGENT,22:36:04,22:39:56,232,1
30910,61291,1,PS,990109,20:44:42,20:44:48,6,20:44:48,20:45:35,47,AGENT,20:45:34,20:47:43,129,1
30914,0,0,PS,990109,23:36:06,23:36:18,12,00:00:00,00:00:00,0,AGENT,23:36:18,23:37:48,90,1
12503,58323270,2,PS,990109,19:06:43,19:06:49,6,19:06:49,19:07:17,28,AGENT,19:07:16,19:07:59,43,1
12504,24519068,2,PS,990109,19:21:14,19:21:20,6,19:21:20,19:21:33,13,AGENT,19:21:32,19:23:19,107,1
12506,0,0,PS,990109,20:27:43,20:27:58,15,00:00:00,00:00:00,0,AGENT,20:27:57,20:29:32,95,1
12511,35796002,1,PS,990109,23:59:23,23:59:23,0,23:59:28,00:00:03,35,AGENT,00:00:03,00:00:55,52,1
12569,0,0,PS,990109,19:50:23,19:50:39,16,00:00:00,00:00:00,0,AGENT,19:50:37,19:51:49,72,1
12571,15578297,2,PS,990109,20:47:19,20:47:24,5,20:47:24,20:47:51,27,AGENT,20:47:50,20:53:32,342,1
12573,0,0,PS,990109,21:59:14,21:59:30,16,00:00:00,00:00:00,0,AGENT,21:59:28,22:13:57,869,1
12141,54128681,2,PS,990109,19:05:10,19:05:16,6,19:05:16,19:05:45,29,AGENT,19:05:44,19:07:11,87,1
12148,0,0,PS,990109,22:34:39,22:34:48,9,00:00:00,00:00:00,0,AGENT,22:34:47,22:35:35,48,1
12149,0,0,PS,990109,23:51:20,23:51:35,15,00:00:00,00:00:00,0,AGENT,23:51:34,23:54:57,203,1
5374,0,0,IN,990109,21:14:09,21:14:22,13,00:00:00,00:00:00,0,AGENT,21:14:21,21:28:20,839,1
33598,327000000000,0,PS,990109,19:06:05,19:06:09,4,19:06:09,19:06:41,32,AGENT,19:06:40,19:18:12,692,6
33603,28117638,2,PS,990109,21:19:20,21:19:25,5,21:19:25,21:19:39,14,AGENT,21:19:39,21:23:29,230,6
24553,0,0,PS,990109,22:54:11,22:54:26,15,00:00:00,00:00:00,0,AGENT,22:54:25,22:59:08,283,6
21207,33453168,1,PS,990109,20:37:17,20:37:23,6,20:37:23,20:37:51,28,AGENT,20:37:51,20:41:17,206,6
33803,0,0,PS,990109,21:26:28,21:26:44,16,00:00:00,00:00:00,0,AGENT,21:26:43,21:34:04,441,6
27990,0,0,PS,990109,20:01:55,20:02:14,19,00:00:00,00:00:00,0,AGENT,20:02:14,20:04:01,107,6
33846,0,0,PS,990109,20:42:54,20:43:04,10,00:00:00,00:00:00,0,AGENT,20:43:04,20:44:29,85,6
34018,0,0,PS,990109,19:35:32,19:35:44,12,00:00:00,00:00:00,0,AGENT,19:35:43,19:37:39,116,6
34024,0,0,PS,990109,23:09:02,23:09:15,13,00:00:00,00:00:00,0,AGENT,23:09:13,23:10:05,52,6
31427,0,0,PS,990109,19:49:22,19:49:35,13,00:00:00,00:00:00,0,AGENT,19:49:34,19:50:37,63,6
30909,0,0,PS,990109,20:07:38,20:07:54,16,00:00:00,00:00:00,0,AGENT,20:07:54,20:09:52,118,6
12505,0,0,PS,990109,19:51:58,19:52:05,7,00:00:00,00:00:00,0,AGENT,19:52:05,19:56:25,260,6
12142,55920755,2,PS,990109,19:17:07,19:17:13,6,19:17:13,19:18:23,70,AGENT,19:18:22,19:28:30,608,6
12144,0,0,PS,990109,20:13:51,20:14:05,14,00:00:00,00:00:00,0,AGENT,20:14:04,20:18:10,246,6
12145,32410334,2,PS,990109,20:46:19,20:46:25,6,20:46:25,20:47:20,55,AGENT,20:47:20,20:54:19,419,6
12146,0,0,PS,990109,21:17:38,21:17:53,15,00:00:00,00:00:00,0,AGENT,21:17:52,21:19:14,82,6
33682,27133917,2,PS,990110,17:02:33,17:02:39,6,17:02:39,17:02:43,4,AGENT,17:02:42,17:04:05,83,1
33691,0,0,PS,990110,17:59:03,17:59:12,9,00:00:00,00:00:00,0,AGENT,17:59:11,17:59:56,45,1
33693,28142339,1,PS,990110,18:14:32,18:14:38,6,18:14:38,18:14:46,8,AGENT,18:14:44,18:16:15,91,1
33704,55279970,2,PS,990110,21:15:33,21:15:38,5,21:15:38,21:15:57,19,AGENT,21:15:55,21:18:31,156,1
33705,0,0,PS,990110,21:41:16,21:41:32,16,00:00:00,00:00:00,0,AGENT,21:41:31,21:42:53,82,1
28995,58029430,2,PS,990110,15:25:35,15:25:40,5,15:25:40,15:25:57,17,AGENT,15:25:56,15:29:46,230,1
29018,12010450,1,PS,990110,17:05:00,17:05:06,6,17:05:06,17:05:54,48,AGENT,17:05:53,17:06:49,56,1
29021,69020915,2,PS,990110,17:21:07,17:21:13,6,17:21:13,17:21:31,18,AGENT,17:21:30,17:43:42,1332,1
24597,53933537,1,PS,990110,14:13:20,14:13:26,6,14:13:26,14:17:33,247,AGENT,14:17:32,14:19:25,113,1
24599,22183891,1,PS,990110,14:30:03,14:30:08,5,14:30:08,14:30:48,40,AGENT,14:30:48,14:33:23,155,1
24643,0,0,PS,990110,20:17:16,20:17:33,17,00:00:00,00:00:00,0,AGENT,20:17:32,20:18:33,61,1
21258,0,0,PS,990110,14:23:21,14:23:30,9,00:00:00,00:00:00,0,AGENT,14:23:29,14:25:02,93,1
21261,3675501,2,PS,990110,14:47:56,14:48:02,6,14:48:02,14:49:18,76,AGENT,14:49:16,14:52:38,202,1
21274,56719628,1,PS,990110,16:12:36,16:12:42,6,16:12:42,16:12:48,6,AGENT,16:12:47,16:13:58,71,1
21297,0,0,NW,990110,17:58:30,17:58:44,14,00:00:00,00:00:00,0,AGENT,17:58:43,17:58:54,11,1
21298,42389528,2,PS,990110,18:05:26,18:05:32,6,18:05:32,18:07:39,127,AGENT,18:07:37,18:10:25,168,1
21306,0,0,PS,990110,19:54:44,19:54:57,13,00:00:00,00:00:00,0,AGENT,19:54:56,19:56:18,82,1
33887,25335977,1,PS,990110,17:44:02,17:44:07,5,17:44:07,17:44:43,36,AGENT,17:44:42,17:46:11,89,1
33888,0,0,NW,990110,17:51:01,17:51:10,9,17:51:10,17:54:13,183,AGENT,17:54:12,17:55:43,91,1
33893,25231002,1,PS,990110,18:35:09,18:35:15,6,18:35:15,18:36:05,50,AGENT,18:36:04,18:37:30,86,1
33898,0,0,NW,990110,19:55:52,19:56:02,10,19:56:02,19:56:27,25,AGENT,19:56:26,19:58:12,106,1
34618,54704028,2,PS,990110,14:12:57,14:13:03,6,14:13:03,14:14:13,70,AGENT,14:14:12,14:17:26,194,1
34620,0,0,PS,990110,14:27:42,14:27:57,15,00:00:00,00:00:00,0,AGENT,14:27:56,14:28:57,61,1
34633,30712699,2,PS,990110,16:04:26,16:04:32,6,16:04:32,16:07:12,160,AGENT,16:07:11,16:07:13,2,1
34648,303608673,1,PS,990110,17:03:06,17:03:12,6,17:03:12,17:04:10,58,AGENT,17:04:10,17:05:49,99,1
34655,310324801,1,PS,990110,17:45:37,17:45:43,6,17:45:43,17:46:17,34,AGENT,17:46:16,17:47:33,77,1
34671,0,0,PS,990110,21:49:29,21:49:44,15,00:00:00,00:00:00,0,AGENT,21:49:43,21:53:13,210,1
2121,0,0,TT,990110,17:15:34,17:15:34,0,17:15:34,17:16:25,51,AGENT,17:16:24,17:16:24,0,1
1235,24819690,2,TT,990110,17:15:57,17:15:57,0,17:15:57,17:16:29,32,AGENT,17:16:28,17:16:28,0,1
28448,0,0,PS,990110,16:09:09,16:09:19,10,00:00:00,00:00:00,0,AGENT,16:09:17,16:10:45,88,1
28457,76803717,2,PS,990110,16:36:49,16:36:54,5,16:36:54,16:41:01,247,AGENT,16:41:00,16:58:14,1034,1
28465,310334545,1,PS,990110,17:18:36,17:18:41,5,17:18:41,17:19:42,61,AGENT,17:19:41,17:20:38,57,1
28471,0,0,PS,990110,18:01:17,18:01:27,10,00:00:00,00:00:00,0,AGENT,18:01:26,18:02:40,74,1
28042,22512719,2,PS,990110,14:28:24,14:28:29,5,14:28:29,14:29:04,35,AGENT,14:29:04,14:30:41,97,1
28050,30663462,2,PS,990110,15:33:16,15:33:21,5,15:33:21,15:33:49,28,AGENT,15:33:49,15:36:01,132,1
28071,51002343,2,PS,990110,17:05:01,17:05:07,6,17:05:07,17:06:56,109,AGENT,17:06:55,17:10:35,220,1
28080,27405901,2,PS,990110,18:03:01,18:03:12,11,18:03:12,18:03:31,19,AGENT,18:03:11,18:12:10,539,1
28086,0,0,PS,990110,19:06:22,19:06:40,18,00:00:00,00:00:00,0,AGENT,19:06:40,19:07:28,48,1
28090,0,0,PS,990110,20:25:39,20:25:51,12,00:00:00,00:00:00,0,AGENT,20:25:50,20:26:25,35,1
12635,17642224,2,PS,990110,14:47:35,14:47:41,6,14:47:41,14:48:37,56,AGENT,14:48:36,14:49:09,33,1
12639,0,0,PS,990110,15:18:02,15:18:13,11,00:00:00,00:00:00,0,AGENT,15:18:12,15:20:46,154,1
33925,38737680,1,PS,990110,16:57:03,16:57:24,21,16:57:24,16:58:20,56,AGENT,16:58:19,16:59:26,67,1
33926,53618146,2,PS,990110,17:00:40,17:00:45,5,17:00:45,17:01:20,35,AGENT,17:01:19,17:02:38,79,1
